	
	
10	9.123405
10	9.344152
10	11.191123
10	10.343893
10	10.08881
10	10.872536
10	9.54644
10	8.2643385
10	10.609109
10	9.245487
10	10.345077
10	9.3195095
10	9.844558
10	9.726257
10	10.407179
10	8.790634
11	9.362657
11	9.825611
11	10.352714
11	9.978035
11	10.896441
11	9.485485
11	10.7793255
11	9.470562
11	8.757363
11	8.86295
12	8.247576
12	10.7286825
12	9.535933
12	9.132391
12	10.612133
12	10.081267
12	10.133101
12	9.698514
12	10.282551
12	10.7443285
12	10.02141
12	9.357723
12	10.150618
12	10.52127
13	10.479255
13	10.996588
13	10.69937
13	10.927907
13	9.906863
13	9.377049
13	10.081267
13	10.390789
13	11.146563
13	10.509622
13	11.404594
13	10.089605
13	10.347933
13	9.962421
13	8.99472
14	10.438512
14	10.707535
14	9.267451
14	11.044633
14	10.79673
14	9.871485
14	8.397465
14	9.1510935
14	9.19965
14	9.087501
14	10.100871
14	10.853649
14	9.599754
14	9.935871
14	9.079451
14	10.104876
14	8.717108
14	9.203192
14	9.237452
14	8.858363
14	9.953047
14	10.048014
15	9.235457
15	10.45607
15	10.799591
15	8.751327
15	9.512884
15	9.195991
15	9.24407
15	10.005592
15	9.74886
15	9.368245
15	10.867062
15	9.510155
15	9.512938
16	8.943533
16	9.833482
16	8.331291
16	9.027255
16	10.988841
16	10.980538
16	8.376355
16	11.36986
16	10.772364
16	10.228107
16	9.4081135
16	9.523525
16	9.749623
16	9.572481
16	11.314945
16	10.563215
16	9.672717
16	9.6525135
16	9.633202
16	10.590858
16	10.95059
16	11.783472
16	10.951055
16	9.374364
16	10.264732
16	9.90858
16	9.818242
16	9.592124
16	9.019428
16	8.830889
16	10.431267
16	9.828954
16	8.907292
17	10.324213
17	8.970218
17	9.731036
17	11.320971
17	11.025318
17	11.249926
17	9.704562
17	11.055017
17	9.1155815
17	10.352529
17	10.220018
17	9.338521
17	8.782603
17	8.642167
17	9.74886
17	9.711079
17	10.723587
17	10.549532
17	10.8708935
17	10.363542
17	9.271652
17	8.733181
17	9.206447
17	10.251343
17	9.171194
18	10.122536
18	10.565662
18	10.678497
18	10.427134
18	10.890577
18	10.368612
18	9.103062
18	9.112415
18	9.454195
18	8.826523
18	9.138159
18	10.348996
18	10.29388
18	9.622317
18	9.931429
18	9.416637
18	10.087932
18	9.688232
18	8.750332
18	9.505333
18	9.498478
18	9.736009
18	9.676894
18	9.075241
18	10.106183
18	8.780927
18	9.076369
18	8.907292
19	9.7518215
19	8.833161
19	10.397735
19	9.739265
19	8.866159
19	8.806371
19	9.5294285
19	9.372195
19	8.913858
19	8.755711
1	9.173751
1	9.315802
1	9.113191
1	9.00017
1	9.579345
1	9.658797
1	10.139923
1	10.396878
1	10.12344
1	11.176566
1	8.069138
1	9.713037
1	9.741236
1	8.299225
1	9.304131
1	9.456615
1	9.343976
1	9.194949
1	9.255286
1	9.320582
1	9.184726
1	8.024898
1	8.729205
1	8.83323
1	9.138784
1	8.03563
1	9.050931
1	9.281348
1	10.323142
1	9.110785
1	9.742102
1	10.476004
1	9.731736
1	9.11622
1	9.920409
1	10.440727
1	10.1311655
1	9.35323
1	9.700761
1	9.51154
1	8.993285
