	
10	11.289309
10	11.650785
10	13.6830635
10	12.47095
10	12.421583
10	13.106798
10	11.157441
10	10.046211
10	13.179275
10	11.164636
10	12.886707
10	11.115614
10	12.451178
10	11.603607
10	12.696182
10	10.582225
11	11.748734
11	11.847887
11	12.995651
11	11.799324
11	13.479801
11	11.546852
11	13.177624
11	11.821246
11	11.011189
11	10.027452
12	10.503868
12	13.118067
12	12.057618
12	10.762052
12	13.111173
12	12.094602
12	11.950123
12	11.541714
12	12.562352
12	12.586296
12	12.623175
12	11.127174
12	12.948207
12	13.024942
13	13.123258
13	12.943274
13	12.876077
13	13.2002735
13	12.411349
13	11.390594
13	12.094602
13	12.562668
13	13.356247
13	12.926268
13	13.796408
13	12.404414
13	12.806166
13	11.996775
13	10.900749
14	13.163755
14	12.934516
14	11.1505785
14	13.370965
14	13.396016
14	12.530916
14	10.28198
14	10.8947525
14	11.199508
14	11.14011
14	12.113993
14	13.012955
14	11.404227
14	12.416732
14	10.651881
14	11.879411
14	10.108454
14	11.339893
14	10.988317
14	10.821571
14	12.4364195
14	12.453909
15	10.731534
15	12.694326
15	12.941409
15	10.417322
15	11.795967
15	10.961448
15	10.796027
15	11.777758
15	14.018066
15	11.542189
15	11.695002
15	13.239621
15	11.149283
15	11.581293
16	10.557841
16	11.578855
16	10.557023
16	10.87832
16	13.437789
16	13.619795
16	10.863739
16	13.892784
16	12.932974
16	12.517904
16	11.714388
16	12.244887
16	11.704276
16	12.306221
16	13.6000595
16	12.726652
16	11.818054
16	11.808954
16	11.5166855
16	13.131895
16	13.139854
16	14.263288
16	13.288893
16	11.311201
16	12.721413
16	11.966268
16	11.556428
16	11.703117
16	11.027851
16	10.4338665
16	13.188639
16	11.91544
16	10.643749
17	12.814616
17	10.67696
17	11.341617
17	13.548124
17	13.507038
17	13.438379
17	11.922417
17	13.50368
17	10.695956
17	13.055735
17	12.897847
17	11.740158
17	10.664675
17	10.390216
17	11.542189
17	13.252441
17	12.4854145
17	13.2071085
17	12.5782995
17	10.8593025
17	10.254111
17	11.0229845
17	12.837195
17	11.023753
18	12.215982
18	12.74906
18	13.339659
18	12.914065
18	13.252518
18	12.687873
18	10.597059
18	10.734363
18	11.918834
18	10.330034
18	10.961668
18	12.326581
18	12.589717
18	11.441918
18	11.738888
18	11.274215
18	12.268869
18	11.794975
18	10.385467
18	11.4992075
18	11.078741
18	10.949137
18	11.875972
18	10.687784
18	12.13568
18	10.51599
18	10.918298
18	10.643749
19	11.973579
