   1   0.07495741
   1   0.025477163
   1   0.02282688
   1   0.010156907
   1   0.005228892
   1   0.016719846
   1   0.0062761507
   1   0.011505048
   1   0.08291393
   1   0.023660613
   1   0.02273622
   1   0.1504919
   1   0.001224215
   1   0.024962978
   1   0.13837181
   1   0.009541455
   3   0.03781312
   3   0.14012673
   3   0.01147671
   3   0.014244426
   3   0.06089282
   4   0.09170432
   4   0.087883145
   4   0.023932828
   4   0.04028133
   4   0.023833169
   4   0.21340936
   4   0.1445798
   4   0.103504844
   4   0.008987417
   4   0.033242505
   4   0.09055267
   4   0.07224499
   4   0.046922494
   4   0.015030858
   4   0.021172369
   4   0.13937321
   4   0.069418594
   4   0.0039624884
   4   0.13937321
   4   0.02636687
   4   0.004708098
   4   0.15362474
   4   0.13459587
   4   0.03778559
   4   0.08680456
   4   0.22184968
   4   0.17327084
   4   0.036077004
   4   0.24855566
   4   0.052638255
   4   0.14497957
   2   0.031012796
   2   0.060795516
   2   0.05255608
   2   0.033618346
   2   0.09003656
   2   0.07391813
   3   0.03555462
   3   0.0523021
